"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-03-31,"Port Washington","OH","New Philadelphia","Tuscarawas",8910,83600,0.00966183574879227,0.0542244640605296,0.177464788732394,0.0421721730999056,0.0110495633853773,446,"2014-03","2014-Q1",83600,0,"2014-03"
2014-03-31,"Milford Center","OH","Columbus","Union",8911,138200,0.000724112961622013,0,0.0501519756838906,0.00028968718650435,0.0146447528072635,597,"2008-07","2008-Q3",138400,-0.00144508670520231,"2008-07"
2014-03-31,"Covington Township","PA","Scranton","Lackawanna",8912,170900,-0.0063953488372093,-0.0267653758542141,-0.0250998288648032,-0.0107612821190205,0.0273375331895491,885,"2007-04","2007-Q2",197800,-0.135995955510617,"2006-04"
2014-03-31,"Letterkenny Township","PA","Chambersburg","Franklin",8913,155500,-0.00892288081580625,-0.0353598014888337,-0.0070242656449553,,,601,"2009-06","2009-Q2",188200,-0.17375132837407,"2009-02"
2014-03-31,"Alburtis","PA","Allentown","Lehigh",8914,160700,0.00187032418952618,0.0132408575031526,0.0628306878306878,-0.00271575422226045,0.02072234699667,795,"2007-08","2007-Q3",183200,-0.122816593886463,"2005-09"
2014-03-31,"Galena","MD",,"Kent",8915,202200,-0.00930916217540421,-0.0122129946262824,-0.0131771595900439,-0.0382994718778874,0.00399334726780465,923,"2006-03","2006-Q1",280200,-0.278372591006424,"2004-05"
2014-03-31,"Mishicot","WI","Manitowoc","Manitowoc",8916,87900,-0.00227014755959137,0,-0.133136094674556,-0.0126983635942267,-0.000227247000588182,1342,"2012-08","2012-Q3",111400,-0.210951526032316,"2004-09"
2014-03-31,"Troy","WI","Whitewater","Walworth",8917,217300,0.00184416781927155,0.00369515011547344,0.0667648502700049,-0.0055216989441802,0.0189540535794279,1070,"2006-12","2006-Q4",240000,-0.0945833333333333,"2005-08"
2014-03-31,"Westphalia","MI","Lansing","Clinton",8918,155400,-0.00639386189258312,-0.0101910828025478,0.106049822064057,0.00509630480515622,-0.00579546107237894,676,"2005-12","2005-Q4",173400,-0.103806228373702,"2003-04"
2014-03-31,"Parkside","PA","Philadelphia","Delaware",8919,113700,-0.00437828371278459,-0.0189818809318378,-0.0778588807785888,-0.0562856951116405,-0.00294215035226519,776,"2007-10","2007-Q4",157700,-0.279010779961953,"2004-02"
2014-03-31,"Salem Township","PA","Scranton","Luzerne",8920,108700,0.00648148148148148,0.00184331797235023,-0.0397526501766784,-0.0124041938378343,0.0220492200562796,646,"2011-01","2011-Q1",124100,-0.124093473005641,"2006-10"
2014-03-31,"Henry Clay Township","PA","Pittsburgh","Fayette",8921,120400,-0.00578034682080925,0,0.0442324371205551,0.0787973104561572,0.0501637245185682,698,"2014-01","2014-Q1",121200,-0.0066006600660066,"2013-12"
2014-03-31,"Jeddo","MI","Detroit","Saint Clair",8922,128300,0,-0.0123171670515781,0.0182539682539683,0.02644965521419,-0.0213478392805783,486,"2006-05","2006-Q2",167100,-0.232196289646918,"1999-03"
2014-03-31,"Hudson","IA","Waterloo","Black Hawk",8923,156500,0.000639386189258312,-0.00254939451880178,-0.0138626339004411,-0.00177959689257623,0.0106276329608839,965,"2013-07","2013-Q3",161400,-0.030359355638166,"2012-09"
2014-03-31,"White Creek","NY","Glens Falls","Washington",8924,136300,0.00294334069168506,0.00962962962962963,0.0103780578206079,-0.0233609183146075,0.0235456338043121,497,"2007-08","2007-Q3",163400,-0.165850673194614,"2006-01"
2014-03-31,"Paia","HI","Kahului","Maui",8925,656100,0.0114074302451056,0.0355113636363636,0.173073484713034,0.0103422596185641,0.0297050978871136,905,"2006-11","2006-Q4",765600,-0.143025078369906,"2005-07"
2014-03-31,"Avoca","PA","Scranton","Luzerne",8926,92900,0.0108813928182807,0.0333704115684093,0.186462324393359,0.00793575408127434,,986,"2007-06","2007-Q2",105400,-0.118595825426945,"2006-12"
2014-03-31,"Huntsburg","OH","Cleveland","Geauga",8927,160200,0.00691389063482087,0.04296875,0.102546455609085,-0.0171801454370329,-0.000684060973228373,500,"2007-05","2007-Q2",185900,-0.1382463690156,"2003-03"
2014-03-31,"Plymouth","CT","Torrington","Litchfield",8928,163200,-0.0030543677458766,-0.00427089688834655,-0.0274135876042908,-0.0459744195211584,-0.00723992459545353,796,"2007-10","2007-Q4",225700,-0.276916260522818,"2003-02"
2014-03-31,"Home Gardens","CA","Riverside","Riverside",8929,297700,0.00949474398101051,0.0438288920056101,0.318423383525244,0.066858021985905,0.00231334190793997,950,"2006-07","2006-Q3",438300,-0.320784850558978,"2004-04"
2014-03-31,"Town of Cape Vincent","NY","Watertown","Jefferson",8930,141600,-0.00491918482080112,-0.0193905817174515,-0.0268041237113402,-0.00732224119194136,0.0497950238590694,866,"2010-01","2010-Q1",166100,-0.147501505117399,"2009-01"
2014-03-31,"Marcus Hook","PA","Philadelphia","Delaware",8931,69000,-0.0184921763869132,-0.0586630286493861,-0.107373868046572,-0.0502713783874573,-0.00313371102766324,751,"2008-08","2008-Q3",95900,-0.280500521376434,"2004-01"
2014-03-31,"Valleyford","WA","Spokane","Spokane",8932,286700,0.00279818118223155,0.00455501051156272,0.039898440333696,-0.00929226695890628,0.0311326146207955,458,"2007-06","2007-Q2",335000,-0.144179104477612,"2006-01"
2014-03-31,"Mendocino","CA","Ukiah","Mendocino",8933,507700,-0.0049000392003136,-0.0198841698841699,0,-0.0559310829877291,-0.0218473728132544,1017,"2007-03","2007-Q1",848200,-0.401438340014148,"2002-10"
2014-03-31,"Town of Whitefield","NH","Berlin","Coos",8934,138500,0.00873998543335761,0.0065406976744186,-0.0741978609625669,-0.0374237281546597,-0.0111285565210748,1555,"2008-01","2008-Q1",194000,-0.286082474226804,"2002-11"
2014-03-31,"Abington Township","PA","Scranton","Lackawanna",8935,294000,0.00068073519400953,-0.0040650406504065,-0.0261676051672739,-0.0354792042957996,-0.0012834110138743,663,"2008-03","2008-Q1",372900,-0.211584875301689,"2005-08"
2014-03-31,"Rush Township","PA","Pottsville","Schuylkill",8936,145200,0.00903405142460042,0.0225352112676056,0.000689179875947622,0.0167917917773779,0.0367609008712322,681,"2011-06","2011-Q2",146700,-0.0102249488752556,"2011-04"
2014-03-31,"Coolspring Township","PA","Youngstown","Mercer",8937,149000,0.00743745774171738,0.0261707988980716,0.0500352360817477,0.0175297454468943,,803,"2010-10","2010-Q4",154400,-0.0349740932642487,"2010-07"
2014-03-31,"Bal Harbour","FL","Miami-Fort Lauderdale","Miami-Dade",8938,780200,0.0182719916470895,0.0591908770024437,0.101977401129944,0.080730037003482,0.0455616842136415,2822,"2006-10","2006-Q4",802900,-0.0282725121434799,"2006-09"
2014-03-31,"Colebrook","NH","Berlin","Coos",8939,95500,-0.00624349635796046,-0.0205128205128205,-0.111627906976744,-0.00995728661827622,-0.000417886101541254,954,"2007-07","2007-Q3",133700,-0.285714285714286,"2004-03"
2014-03-31,"Hilton","NY","Rochester","Monroe",8940,116300,-0.00598290598290598,-0.0169061707523246,-0.0324459234608985,0.00259968847274239,0.0135049547471546,1708,"2013-04","2013-Q2",120200,-0.0324459234608985,"2012-07"
2014-03-31,"Oquirrh","UT","Salt Lake City","Salt Lake",8941,220600,0.0100732600732601,0.0198797965788257,0.101898101898102,0.0152720704378457,0.0364589675136784,762,"2007-11","2007-Q4",269100,-0.180230397621702,"2006-10"
2014-03-31,"White Post","VA","Winchester","Frederick",8942,288400,0.0031304347826087,0.00208478109798471,0.0180021178962231,0.00744499088726225,0.000696139224947379,505,"2006-01","2006-Q1",409500,-0.295726495726496,"2004-04"
2014-03-31,"Halfway House","PA","Philadelphia","Montgomery",8943,182900,0.00164293537787514,0.0104972375690608,-0.0363540569020021,-0.0414361352015318,0.000273785248000591,977,"2007-06","2007-Q2",233900,-0.218041898247114,"2004-04"
2014-03-31,"Upper Tyrone Township","PA","Pittsburgh","Fayette",8944,86600,-0.00688073394495413,-0.0159090909090909,-0.0170261066969353,0.0172557483759139,0.0132756624926929,564,"2013-09","2013-Q3",90000,-0.0377777777777778,"2012-06"
2014-03-31,"Portal","GA","Statesboro","Bulloch",8945,108400,-0.0172257479601088,-0.0516185476815398,0.117525773195876,,,444,"2009-06","2009-Q2",139700,-0.224051539012169,"2009-01"
2014-03-31,"Pocasset","MA","Cape Cod","Barnstable",8946,366400,0.00301122365179305,0.0104798676227248,0.0700934579439252,0.00977823972792469,-0.00156933843939622,1907,"2005-04","2005-Q2",418400,-0.124282982791587,"2004-02"
2014-03-31,"Bay City","OR",,"Tillamook",8947,149200,-0.0222804718217562,-0.0686641697877653,-0.0784434836318715,-0.0247296005132245,0.0158412960878356,488,"2007-10","2007-Q4",195500,-0.236828644501279,"2005-06"
2014-03-31,"Pinson","TN","Jackson","Madison",8948,81300,-0.0145454545454545,-0.0309892729439809,-0.0854893138357705,-0.0170501409382435,0.00161323805869262,705,"2009-11","2009-Q4",90500,-0.101657458563536,"2005-04"
2014-03-31,"Conewago Township","PA","Harrisburg","Dauphin",8949,202600,0.00148294611962432,-0.000493339911198816,0.0019782393669634,-0.000984253876441632,0.0169827068189532,603,"2007-06","2007-Q2",223000,-0.0914798206278027,"2006-05"
2014-03-31,"Gates Mills","OH","Cleveland","Cuyahoga",8950,447800,0.00223813786929275,0.00493716337522442,0.0472404115996258,0.00512475262954437,-0.0108864167668885,943,"2005-04","2005-Q2",520600,-0.139838647714176,"2000-11"
2014-03-31,"Wenonah","NJ","Philadelphia","Gloucester",8951,251000,-0.00436334787782626,-0.00159108989657916,0.0240718074255406,-0.0307345722128455,0.00851286321468536,815,"2006-07","2006-Q3",322900,-0.222669557138433,"2004-11"
2014-03-31,"Roosevelt Gardens","FL","Miami-Fort Lauderdale","Broward",8952,103000,0.0248756218905473,0.0980810234541578,0.260709914320685,-0.0351822085040209,-0.0106151391057306,493,"2007-05","2007-Q2",207500,-0.503614457831325,"2003-04"
2014-03-31,"Easton","NY","Glens Falls","Washington",8953,176300,0.00398633257403189,-0.0123249299719888,-0.0101066816395284,-0.00937320899222627,0.0297520280375199,486,"2008-06","2008-Q2",193400,-0.0884177869700103,"2006-03"
2014-03-31,"Coopersburg","PA","Allentown","Lehigh",8954,196700,0.00562372188139059,0.0175892395240559,0.0429480381760339,-0.00967701085582073,0.00891176285211803,704,"2006-04","2006-Q2",238200,-0.174223341729639,"2004-11"
2014-03-31,"Kemah","TX","Houston","Galveston",8955,222800,0.00134831460674157,0.0104308390022676,0.0794573643410853,0.0466279159987226,,728,"2010-07","2010-Q3",223400,-0.0026857654431513,"2010-07"
2014-03-31,"Walton Hills","OH","Cleveland","Cuyahoga",8956,177300,0.00624290578887628,0.00624290578887628,0.00968109339407745,-0.0105965376542946,-0.012713113691516,952,"2006-02","2006-Q1",208800,-0.150862068965517,"2000-07"
2014-03-31,"Hanover","MN","Minneapolis-St Paul","Wright",8957,226700,-0.000440917107583774,0.00176756517896597,0.049537037037037,0.00106204328312987,-0.0145178349901863,751,"2006-09","2006-Q3",299100,-0.24205951186894,"2002-01"
2014-03-31,"Accident","MD",,"Garrett",8958,140300,-0.00707714083510262,-0.0290657439446367,-0.0836054866100588,-0.0248363633909782,0.0187630256550524,661,"2008-02","2008-Q1",174500,-0.195988538681948,"2006-02"
2014-03-31,"Pilot Point","TX","Dallas-Fort Worth","Denton",8959,111500,0.0182648401826484,0.0598859315589354,0.166317991631799,0.00473006379263174,0.0213126513767619,1220,"2014-03","2014-Q1",111500,0,"2014-03"
2014-03-31,"Waynesfield","OH","Wapakoneta","Auglaize",8960,92600,0.00325027085590466,0.00871459694989107,0.0843091334894614,0.0211486962745859,0.00695421561857223,623,"2006-12","2006-Q4",97400,-0.0492813141683778,"2005-11"
2014-03-31,"Pleasant Shade","TN","Nashville","Smith",8961,83300,-0.0153664302600473,-0.0436280137772675,0.00725513905683192,-0.027372347465329,0.00243320872104813,839,"2010-03","2010-Q1",104600,-0.203632887189293,"2005-08"
2014-03-31,"Donegal Township","PA","Pittsburgh","Westmoreland",8962,122100,-0.00570032573289902,-0.0385826771653543,0.0805309734513275,0.0145360099941587,0.0232797809693206,884,"2013-11","2013-Q4",127300,-0.0408483896307934,"2013-09"
2014-03-31,"Oakland","IA","Omaha","Pottawattamie",8963,104800,-0.00757575757575758,-0.015962441314554,-0.0507246376811594,-0.00189754688462662,-0.0086397409553125,882,"2006-02","2006-Q1",124600,-0.158908507223114,"2003-07"
2014-03-31,"Delaware Township","PA","Youngstown","Mercer",8964,116100,-0.00171969045571797,-0.00684345594525235,0.108882521489971,0.0385365041361925,,885,"2013-11","2013-Q4",117000,-0.00769230769230769,"2013-09"
2014-03-31,"Nelson","NY","Syracuse","Madison",8965,152500,0.0132890365448505,0.0423786739576213,0.111516034985423,0.015660507786553,0.0336787122911133,610,"2014-03","2014-Q1",152500,0,"2014-03"
2014-03-31,"Mazon","IL","Chicago","Grundy",8966,142200,-0.00836820083682008,-0.013869625520111,0.0440528634361234,-0.00457780361738602,-0.000420964623152997,529,"2010-06","2010-Q2",166200,-0.144404332129964,"2004-09"
2014-03-31,"Archie","MO","Kansas City","Cass",8967,115800,0.00346620450606586,0.00433651344319167,0.0924528301886793,,,806,"2010-03","2010-Q1",136100,-0.149155033063924,
2014-03-31,"North Newton","PA","Harrisburg","Cumberland",8968,173100,0.00347826086956522,0.010507880910683,0.0242603550295858,-0.00206684509649924,0.0288102091457256,645,"2010-01","2010-Q1",178000,-0.0275280898876404,"2008-10"
2014-03-31,"Bessemer City","NC","Charlotte","Gaston",8969,66600,0.00452488687782805,0.0136986301369863,0.00909090909090909,-0.00444462043121796,-0.00967483056446561,1602,"2007-09","2007-Q3",77800,-0.143958868894602,"2000-03"
2014-03-31,"Gibbsboro","NJ","Philadelphia","Camden",8970,154400,0.00915032679738562,0.0245520902455209,-0.0631067961165049,-0.0548387877034947,-0.00805136477655755,816,"2006-10","2006-Q4",226000,-0.316814159292035,"2003-09"
2014-03-31,"Rushford","NY",,"Allegany",8971,83000,0.00850546780072904,0.017156862745098,0.109625668449198,0.0385424935681014,0.0321249386097484,468,"2014-03","2014-Q1",83000,0,"2014-03"
2014-03-31,"Helmetta","NJ","New York","Middlesex",8972,188200,-0.00475938656795346,0.0134625740441572,0.0668934240362812,-0.0432812062690773,-0.0101910966539304,806,"2007-03","2007-Q1",280300,-0.328576525151623,"2003-06"
2014-03-31,"Mayer","MN","Minneapolis-St Paul","Carver",8973,194800,-0.00459887583035258,0.0108977685521536,0.125361062969382,-0.0110222494860983,-0.0117768302439912,836,"2006-05","2006-Q2",248100,-0.214832728738412,"2002-07"
2014-03-31,"Jones","OK","Oklahoma City","Oklahoma",8974,103900,0.0028957528957529,0.0126705653021443,0.0902413431269675,0.0219741881842006,0.0310872373144648,879,"2014-03","2014-Q1",103900,0,"2014-03"
2014-03-31,"Phoenix","NY","Syracuse","Oswego",8975,80400,0.0012453300124533,-0.00618046971569839,0.0190114068441065,0.00301210276560782,0.0200866487750844,518,"2010-03","2010-Q1",84600,-0.049645390070922,"2009-09"
2014-03-31,"Hillside Lake","NY","Poughkeepsie","Dutchess",8976,242000,0.010016694490818,0.0315430520034101,0.0413080895008606,-0.0428869299595461,-0.0177621174937026,717,"2006-04","2006-Q2",368400,-0.343105320304017,"2002-09"
2014-03-31,"East Nantmeal","PA","Philadelphia","Chester",8977,347300,-0.000287852619458837,-0.00714694110920526,0.0259970457902511,-0.0225735754649048,0.00254016978330074,545,"2006-03","2006-Q1",414700,-0.162527128044369,"2004-07"
2014-03-31,"Virgil","NY","Cortland","Cortland",8978,125000,-0.00714853057982526,-0.0172955974842767,0.114081996434938,0.00144625383616748,0.0360746360818673,705,"2013-12","2013-Q4",127200,-0.0172955974842767,"2013-11"
2014-03-31,"Gordonsville","TN","Nashville","Smith",8979,98000,-0.00910010111223458,-0.02,-0.0540540540540541,-0.0208716190353291,0.00279767300433753,831,"2007-12","2007-Q4",119800,-0.181969949916528,"2004-11"
2014-03-31,"West Belmar","NJ","New York","Monmouth",8980,281100,0.00249643366619116,-0.00177556818181818,0.0587570621468927,-0.0199504700510679,0.00833871387218865,952,"2005-12","2005-Q4",326500,-0.139050535987749,"2004-07"
2014-03-31,"Saint James","MD","Hagerstown","Washington",8981,223600,0.00269058295964126,0.00269058295964126,0.0238095238095238,-0.0132326307686591,0.000223889043657444,838,"2006-05","2006-Q2",340000,-0.342352941176471,"2004-04"
2014-03-31,"Atlantis","FL","Miami-Fort Lauderdale","Palm Beach",8982,292300,-0.00306957708049113,0.0142262317834837,0.164541832669323,0.0144252594473941,-0.000783476113320303,1245,"2005-11","2005-Q4",450800,-0.351597160603372,"2004-03"
2014-03-31,"Coaldale","PA","Pottsville","Schuylkill",8983,41300,0.029925187032419,0.0403022670025189,-0.0213270142180095,-0.0148145070669198,0.00704512682692293,1004,"2008-02","2008-Q1",46700,-0.115631691648822,"2006-02"
2014-03-31,"Pearce","AZ","Sierra Vista","Cochise",8984,88000,-0.0134529147982063,-0.0265486725663717,-0.0403489640130862,-0.0516168027872362,0.00586676310843215,870,"2006-12","2006-Q4",128100,-0.31303669008587,"2004-09"
2014-03-31,"Glenwood","MD","Baltimore","Howard",8985,629100,-0.00616113744075829,-0.0131764705882353,0.0164808531265148,-0.00516459545574166,0.00647152341961021,1145,"2007-06","2007-Q2",790100,-0.203771674471586,"2004-08"
2014-03-31,"Scott Township","PA","New Castle","Lawrence",8986,139000,-0.016973125884017,-0.0333796940194715,-0.0646029609690444,0.0183818150223181,0.02020454463095,696,"2013-03","2013-Q1",148600,-0.0646029609690444,"2012-08"
2014-03-31,"Allyn","WA","Shelton","Mason",8987,237600,0.00720644340822382,0.0162532078699743,0.0407358738501971,-0.030009556757806,0.0146200986182252,1226,"2007-09","2007-Q3",321700,-0.261423686664594,"2004-10"
2014-03-31,"Lakewood","TN","Nashville","Davidson",8988,127600,0.00630914826498423,0.0265486725663717,0.0365556458164094,0.000943101331066787,0.0111566841113253,857,"2007-07","2007-Q3",133800,-0.0463378176382661,"2006-05"
2014-03-31,"Terrace Park","OH","Cincinnati","Hamilton",8989,401900,0.00274451097804391,0.0105607241639427,0.0161820480404551,0.00968021555323761,0.00948368546022071,817,"2007-01","2007-Q1",407400,-0.0135002454590083,"2006-10"
2014-03-31,"East Washington","PA","Pittsburgh","Washington",8990,156700,-0.0157035175879397,-0.0404164115125536,-0.00885515496521189,0.0106715424413144,0.0113328078618993,559,"2013-09","2013-Q3",165400,-0.0525997581620314,"2013-02"
2014-03-31,"West Point","CA",,"Calaveras",8991,128800,-0.00232378001549187,-0.00693909020817271,0.133802816901408,-0.0758743276159441,-0.0132643816020585,893,"2006-02","2006-Q1",273200,-0.528550512445095,"2002-09"
2014-03-31,"Tyrone Township","PA","Gettysburg","Adams",8992,168100,0.00538277511961722,0.0181708055723804,0.106649111257406,-0.00992924408106322,0.0199264690446681,571,"2007-03","2007-Q1",187300,-0.102509343299519,"2005-12"
2014-03-31,"Mont Belvieu","TX","Houston","Chambers",8993,202200,0.00697211155378486,0.017102615694165,0.0732484076433121,0.0145617177390833,0.026411170367552,1157,"2009-12","2009-Q4",226100,-0.105705440070765,"2009-06"
2014-03-31,"Cascade","MT","Great Falls","Cascade",8994,221500,0.0123400365630713,0.0118775696665144,0.0188592456301748,,,1137,"2009-09","2009-Q3",269700,-0.17871709306637,"2009-06"
2014-03-31,"Woodbourne","PA","Philadelphia","Bucks",8995,403800,0.000991571641051066,0.00572851805728518,0.0412583806085611,-0.0110180148174198,0.00271468750997861,1048,"2006-08","2006-Q3",473100,-0.146480659480025,"2004-08"
2014-03-31,"Gastonville","PA","Pittsburgh","Washington",8996,144600,-0.000691085003455425,0.00556328233657858,0.0133146461107218,0.0182468964733169,0.0159803615895515,972,"2014-02","2014-Q1",144700,-0.000691085003455425,"2014-02"
2014-03-31,"Rome City","IN","Kendallville","Noble",8997,140200,-0.00778485491861288,-0.0243562978427279,-0.142507645259939,,,1009,"2013-05","2013-Q2",168400,-0.167458432304038,"2012-09"
2014-03-31,"Silver Lake","KS","Topeka","Shawnee",8998,142000,-0.00490539593552908,-0.00907187718073971,0.0164638511095204,-0.0157104022653251,,804,"2010-07","2010-Q3",164900,-0.138872043662826,"2008-04"
2014-03-31,"Canterbury","NH","Concord","Merrimack",8999,214900,-0.000465116279069767,-0.00463177396943029,0.00797373358348968,-0.0248393295899456,-0.00467066761057189,1025,"2005-06","2005-Q2",267000,-0.195131086142322,"2003-06"
2014-03-31,"Williams","OR","Grants Pass","Josephine",9000,203300,0.0119462419113987,0.0420297283444388,0.15118912797282,-0.0201662900654382,0.0209694182124442,597,"2005-11","2005-Q4",247800,-0.179580306698951,"2005-05"
2014-03-31,"Pulaski","NY","Syracuse","Oswego",9001,93500,0.00645855758880517,0.0308710033076075,0.0240963855421687,0.0206899364694235,0.0220199585798067,538,"2010-04","2010-Q2",99200,-0.0574596774193548,"2009-10"
2014-03-31,"Hegins","PA","Pottsville","Schuylkill",9002,87200,0.0163170163170163,0.0127758420441347,0.00114810562571757,-0.0184308295334213,0.0158650551014679,680,"2008-06","2008-Q2",98000,-0.110204081632653,"2006-12"
2014-03-31,"Belews Creek","NC","Winston-Salem","Forsyth",9003,141700,-0.000705218617771509,-0.0152883947185546,-0.0200553250345781,-0.0145831110825936,0.00315936369478131,959,"2007-07","2007-Q3",153500,-0.0768729641693811,"2005-12"
2014-03-31,"Haycock Township","PA","Philadelphia","Bucks",9004,289000,0.000692520775623269,0.00416956219596942,0.0119047619047619,-0.0174556341451427,0.00678636646214836,799,"2006-04","2006-Q2",351000,-0.176638176638177,"2004-07"
2014-03-31,"King City","OR","Portland","Washington",9005,207800,0.00434992750120831,0.019127023050515,0.22379269729093,0.00399350395721898,0.0322399459370799,1525,"2007-08","2007-Q3",235200,-0.116496598639456,"2006-03"
2014-03-31,"Morris","CT","Torrington","Litchfield",9006,276400,-0.00718390804597701,-0.0163701067615658,-0.0485370051635112,-0.0411366218544578,-0.000792482764753522,1017,"2006-04","2006-Q2",364000,-0.240659340659341,"2004-03"
2014-03-31,"Hartland","VT","Lebanon","Windsor",9007,235400,-0.0191666666666667,-0.0606544293695132,-0.0125838926174497,-0.00311427647689522,0.00877806738753484,494,"2005-06","2005-Q2",300700,-0.217159960093116,"2004-09"
2014-03-31,"Lafayette","WI","Whitewater","Walworth",9008,221200,-0.00315457413249211,-0.002255299954894,0.0137488542621448,-0.0209489922456861,0.0138362355739547,805,"2006-06","2006-Q2",251700,-0.121176003178387,"2004-12"
2014-03-31,"Wiggins","CO","Fort Morgan","Morgan",9009,163400,0.00183936235438381,0.0187032418952618,0.110808973487424,0.0339177099700694,0.00772332838287659,680,"2002-11","2002-Q4",173600,-0.0587557603686636,"2001-12"
2014-03-31,"Danville","IA","Burlington","Des Moines",9010,129400,0.0046583850931677,-0.00766871165644172,0.0310756972111554,0.023520061453485,,691,"2012-10","2012-Q4",130900,-0.0114591291061879,"2012-10"
2014-03-31,"North Conway","NH",,"Carroll",9011,151300,-0.0111111111111111,-0.0276349614395887,-0.025756600128783,-0.00118546171110911,,795,"2007-04","2007-Q2",203800,-0.257605495583906,"2004-05"
2014-03-31,"Sandy Ridge","NC","Winston-Salem","Stokes",9012,92700,-0.00855614973262032,-0.0598377281947262,-0.139275766016713,-0.0381479637583259,-0.00544294092300013,482,"2009-07","2009-Q3",113600,-0.183978873239437,"2005-03"
2014-03-31,"Rossville","KS","Topeka","Shawnee",9013,116800,-0.00595744680851064,-0.0143459915611814,0.00863557858376511,-0.0403382429015845,,485,"2009-02","2009-Q1",145000,-0.19448275862069,"2008-04"
2014-03-31,"Yoncalla","OR","Roseburg","Douglas",9014,113000,0.000885739592559787,0.018018018018018,0.135678391959799,-0.00556943799422926,0.0277997979306557,531,"2007-02","2007-Q1",128800,-0.122670807453416,"2006-05"
2014-03-31,"Oldtown","MD","Cumberland","Allegany",9015,111100,-0.000899280575539568,0.00634057971014493,0.0881488736532811,,,704,"2009-07","2009-Q3",124900,-0.11048839071257,"2009-01"
2014-03-31,"Sheldon","NY",,"Wyoming",9016,118400,0.00594732370433305,0.0180567497850387,-0.0025273799494524,0.00672126690093777,0.0164250789777916,601,"2013-01","2013-Q1",119100,-0.00587741393786734,"2012-12"
2014-03-31,"Rubicon","WI","Beaver Dam","Dodge",9017,222500,0.00815586769370186,0.00998638220608261,0.0759187620889749,-0.00187702432195891,0.00647170748764969,736,"2007-08","2007-Q3",245300,-0.0929474113330616,"2005-01"
2014-03-31,"Medina","WI","Madison","Dane",9018,228800,-0.00348432055749129,-0.0146425495262705,0.00881834215167548,-0.0212192597386994,0.00756033946438084,420,"2009-02","2009-Q1",255000,-0.102745098039216,"2005-04"
2014-03-31,"Buda","TX","Austin","Hays",9019,194000,0.00831600831600832,0.0302708443972384,0.102272727272727,0.018856536639315,0.0261243881312694,2088,"2014-03","2014-Q1",194000,0,"2014-03"
2014-03-31,"Orchard Lake","MI","Detroit","Oakland",9020,537800,-0.000371747211895911,-0.0104875804967801,0.0777555110220441,0.0184997998271441,-0.0129864435774175,823,"2005-07","2005-Q3",629700,-0.145942512307448,"1999-12"
2014-03-31,"Nolanville","TX","Killeen","Bell",9021,133200,-0.0104011887072808,-0.0241758241758242,-0.0340826686004351,0.00799609822921421,0.0150655314322574,1075,"2006-10","2006-Q4",144700,-0.0794747753973739,"2005-07"
2014-03-31,"Stella","NC","Jacksonville","Onslow",9022,186800,0.000535618639528656,0.00484131253362023,-0.034625322997416,-0.0343730651426918,0.0204276873060851,520,"2008-06","2008-Q2",238000,-0.215126050420168,"2005-12"
2014-03-31,"Onondaga","MI","Lansing","Ingham",9023,111000,-0.00804289544235925,0.000901713255184851,0.128048780487805,0.00254179024500978,-0.018361344217224,660,"2005-12","2005-Q4",141800,-0.217207334273625,"2000-02"
2014-03-31,"Trinidad","CA","Eureka","Humboldt",9024,346400,-0.0119794637763833,0.00609933197792623,-0.00230414746543779,-0.0429835195887276,-0.00442281442994175,596,"2007-02","2007-Q1",499900,-0.307061412282456,"2004-02"
2014-03-31,"Bohners Lake","WI","Racine","Racine",9025,126200,0.00477707006369427,-0.000791765637371338,0.057837384744342,-0.0338344580761147,-0.00796022760641601,963,"2007-05","2007-Q2",179300,-0.296151701059677,"2001-08"
2014-03-31,"Evansburg","PA","Philadelphia","Montgomery",9026,273400,0.000732064421669107,-0.00364431486880466,0.0387537993920973,-0.00603405654968869,0.00810401123600957,680,"2006-09","2006-Q3",311700,-0.122874558870709,"2005-01"
2014-03-31,"Chaplin","CT","Willimantic","Windham",9027,177700,0.000563063063063063,0.00112676056338028,0.0416178194607268,-0.0255013197163468,-0.00734748838338062,811,"2007-07","2007-Q3",234700,-0.242863229654879,"2003-11"
2014-03-31,"Darlington Township","PA","Pittsburgh","Beaver",9028,108100,0.00558139534883721,0.0169332079021637,0.0556640625,-0.0112649408486499,0.0183805362624792,486,"2009-04","2009-Q2",114900,-0.0591818973020017,"2008-11"
2014-03-31,"El Portal","FL","Miami-Fort Lauderdale","Miami-Dade",9029,279100,0.012699564586357,0.0360059391239792,0.187659574468085,0.0214502592752719,0.025015267678278,752,"2006-11","2006-Q4",426000,-0.344835680751174,"2005-02"
2014-03-31,"Spring Township","PA","Harrisburg","Perry",9030,167200,0.0176506390748631,0.0476190476190476,0.109489051094891,-0.0013106204950234,0.0326980698920278,556,"2009-05","2009-Q2",169700,-0.0147318797878609,"2009-01"
2014-03-31,"Trail Creek","IN","Michigan City","La Porte",9031,113700,-0.00175592625109745,-0.0461409395973154,0.016994633273703,,,1734,"2010-02","2010-Q1",145200,-0.216942148760331,"2009-07"
